price,speed,hd,ram,screen,ads
2915,66,1080,16,15,248
999,33,250,2,14,248
2098,50,340,4,17,248
1925,66,425,8,15,248
1799,66,340,4,15,248
3104,66,1000,24,14,248
2045,66,730,8,15,248
1918,33,340,4,17,248
1989,33,270,4,14,248
2143,33,528,8,14,248
2095,66,528,8,14,248
2099,66,420,8,14,248
1499,33,340,4,14,248
1999,66,420,8,14,248
2095,66,528,8,14,248
2170,66,340,4,14,248
2265,66,730,8,15,248
3045,66,1000,24,14,248
2128,66,425,8,14,248
2090,100,214,4,14,248
1199,33,340,4,14,248
2318,66,428,8,17,248
1399,66,340,4,14,248
2340,33,720,16,15,248
3208,66,270,4,15,248
1695,66,340,8,14,248
2628,33,270,4,15,248
1088,33,250,2,15,248
2190,66,528,8,14,248
3140,66,1000,24,14,248
1149,33,340,4,14,248
2744,66,720,16,14,248
2490,33,720,16,15,248
2165,66,730,8,15,248
1998,66,340,8,15,248
1195,33,528,8,14,248
2745,100,720,16,14,248
1499,33,340,4,14,248
3040,33,1000,24,15,248
2090,33,528,8,15,248
1299,33,340,4,14,248
1299,33,210,4,14,248
1399,33,210,4,14,248
1559,33,212,4,15,248
2945,33,1000,24,14,248
1469,33,212,4,14,248
1725,33,340,4,14,248
1568,33,250,2,17,248
2795,33,1000,24,14,248
1395,33,214,4,14,248
1588,33,340,4,15,248
1740,33,214,4,15,248
2568,33,270,4,15,248
1798,33,340,4,17,248
1899,66,420,8,14,248
1499,33,210,4,14,248
2543,33,720,16,14,248
1904,33,528,8,14,248
2554,66,720,16,14,248
3194,33,1000,24,14,248
2099,66,420,8,14,248
2590,66,720,16,15,248
4292,100,728,8,17,248
1549,33,210,4,15,248
2295,66,420,8,15,248
1840,66,214,4,15,248
2943,33,1000,24,14,248
1993,33,528,8,14,248
1599,66,340,8,15,248
2099,66,420,8,14,248
1960,66,425,8,15,248
3048,33,270,4,17,248
1199,33,210,4,14,248
3872,100,728,8,15,248
1408,33,340,4,14,248
1999,66,527,8,14,248
1779,50,340,4,15,248
1195,25,214,4,14,248
1399,33,210,4,14,248
2590,66,720,16,14,248
2098,33,340,4,17,248
1994,66,214,4,14,248
2840,100,720,16,14,248
2105,66,730,8,15,248
1795,66,420,4,14,248
1779,33,340,4,15,248
2740,100,1000,8,14,248
2049,66,420,8,15,248
2198,66,540,8,15,248
1818,66,340,4,17,248
2594,100,528,8,14,248
1745,66,214,4,14,248
2390,33,1000,8,14,248
3115,66,1080,16,17,248
2499,66,527,16,15,248
1888,66,340,8,15,248
1379,33,340,4,14,248
1970,66,420,4,14,248
1999,66,540,8,15,248
2059,66,425,8,15,248
2228,66,425,8,14,248
2440,100,528,8,15,248
1554,33,214,4,14,248
1645,33,214,4,14,248
1818,66,212,4,14,248
1895,66,730,8,15,248
2799,66,527,16,17,248
3294,66,1000,24,14,248
1999,66,527,8,14,248
1618,33,340,4,17,248
1238,33,250,2,15,248
1395,25,340,8,14,248
2090,33,528,8,14,248
2545,66,528,8,15,248
2840,100,720,16,15,248
1940,33,528,8,14,248
2599,66,527,16,15,248
3628,66,270,4,17,248
3004,33,1000,24,14,248
3295,100,1000,24,14,248
2244,100,214,4,14,248
2634,66,540,8,17,248
2154,66,528,8,14,248
2109,33,270,4,14,248
1628,33,212,4,14,248
1704,33,214,4,14,248
1468,33,340,4,15,248
1599,33,210,4,14,248
1894,33,214,4,14,248
3354,100,1000,24,14,248
1249,25,100,4,14,248
2490,33,720,16,14,248
2493,100,528,8,14,248
1740,33,214,4,14,248
3390,100,1000,24,15,248
3293,100,728,8,14,248
2804,100,720,16,14,248
1995,100,214,4,14,248
1969,66,425,8,14,248
2393,33,720,16,14,248
3140,66,1000,24,15,248
1744,33,214,4,14,248
2404,100,528,8,14,248
1999,66,420,8,14,248
2118,66,340,4,17,248
1718,66,212,4,14,248
2415,66,730,8,17,248
2795,66,1080,16,15,248
2994,100,720,16,14,248
1590,33,214,4,15,248
3544,100,1000,24,14,248
2049,33,270,4,14,248
1559,66,212,4,14,248
2688,33,270,4,15,248
2090,100,214,4,15,248
2055,66,730,8,14,248
3044,33,1000,24,14,248
2054,100,214,4,14,248
2408,66,540,8,15,248
2454,33,720,16,14,248
2245,33,720,16,14,248
2049,66,420,8,15,248
1899,66,420,8,14,248
2318,66,528,8,17,248
2490,66,1000,8,14,248
3099,66,1000,16,15,248
1799,66,340,8,14,248
2890,33,1000,24,15,248
2218,66,340,8,17,248
2244,33,528,8,14,248
2344,66,528,8,14,248
2054,33,528,8,14,248
1995,66,425,8,14,248
1845,33,528,8,14,248
1875,66,425,8,14,248
2095,66,730,8,15,248
2629,66,270,4,14,248
1495,66,214,4,14,248
2395,33,720,16,14,248
2099,33,212,8,14,248
2854,33,1000,24,14,248
1804,66,214,4,14,248
2340,33,720,16,14,248
3040,33,1000,24,14,248
1468,50,340,4,15,248
3485,66,2100,16,15,248
2470,66,420,8,15,248
1999,66,340,8,14,248
2440,100,528,8,14,248
1288,33,340,4,15,248
1708,66,340,4,14,248
1349,33,210,4,15,248
2243,66,528,8,14,248
1979,33,528,8,15,248
1475,33,200,4,14,248
2893,100,720,16,14,248
1999,66,428,8,15,248
2604,50,720,16,15,205
2799,66,527,16,17,205
2354,33,720,16,15,205
1740,33,214,4,14,205
3095,50,1000,24,15,205
1999,66,428,8,15,205
2504,33,720,16,15,205
1999,66,528,8,15,205
3044,66,720,16,15,205
1778,33,340,4,17,205
2090,66,214,4,14,205
1499,33,340,4,15,205
1489,66,212,4,14,205
2995,33,1000,24,15,205
1759,66,540,8,14,205
1395,33,214,4,14,205
1890,33,528,8,15,205
1299,33,210,4,14,205
1748,66,212,4,14,205
1545,33,340,4,14,205
2593,33,720,16,15,205
1840,50,214,4,14,205
1945,33,528,8,14,205
1704,33,214,4,14,205
3294,33,1000,24,15,205
1359,50,340,4,14,205
1778,50,340,4,17,205
2390,33,720,16,15,205
2244,66,214,4,14,205
2854,66,720,16,15,205
2218,66,340,8,17,205
1759,33,340,4,15,205
3440,66,1000,24,15,205
1795,33,528,8,14,205
1745,50,340,4,14,205
1804,50,214,4,14,205
2443,33,528,8,14,205
2090,66,214,4,15,205
1899,66,420,8,14,205
1395,50,214,4,14,205
3204,50,1000,24,15,205
2495,66,528,8,14,205
1799,66,340,4,15,205
2940,50,720,16,17,205
3090,33,1000,24,15,205
3193,33,1000,24,15,205
1648,66,212,4,14,205
2240,33,1000,8,14,205
2694,33,720,16,15,205
2054,66,214,4,14,205
1495,66,214,4,14,205
2340,50,1000,8,14,205
2390,66,528,8,14,205
1828,66,425,8,14,205
1499,33,340,4,14,205
2040,33,528,8,14,205
1999,66,527,8,14,205
1759,66,425,8,15,205
1349,33,210,4,15,205
2544,33,720,16,15,205
3345,66,1000,24,15,205
3144,33,1000,24,15,205
2568,33,270,4,15,205
3543,66,1000,24,15,205
1999,66,420,8,14,205
1448,33,340,4,15,205
2295,66,528,8,14,205
1395,33,340,4,14,205
2099,66,420,8,14,205
3540,50,1000,24,15,205
2943,66,528,8,14,205
1999,66,420,8,14,205
3043,33,1000,24,15,205
1899,66,420,8,14,205
3293,50,1000,24,15,205
1979,33,528,8,15,205
2443,33,720,16,15,205
1495,33,214,4,14,205
1945,33,528,8,14,205
2954,33,1000,24,15,205
2189,33,212,8,15,205
2118,66,340,4,17,205
2298,33,528,8,17,205
2045,66,528,8,14,205
1599,66,340,8,15,205
2194,33,528,8,14,205
2590,66,1000,8,14,205
1568,33,250,2,17,205
1918,33,340,4,17,205
1288,33,340,4,15,205
2499,66,527,16,15,205
2693,50,720,16,15,205
2445,33,720,16,15,205
2593,33,528,8,14,205
2640,50,720,16,15,205
2308,66,730,8,15,205
1799,66,340,8,14,205
1669,66,425,8,14,205
2795,66,720,16,15,205
1588,33,340,4,15,205
1695,66,340,8,14,205
1999,66,420,8,14,205
2104,50,528,8,14,205
2140,50,528,8,14,205
1199,33,210,4,14,205
2299,66,340,4,14,205
2045,50,528,8,14,205
1399,66,340,4,14,205
1999,66,527,8,14,205
2049,66,420,8,15,205
1549,33,210,4,15,205
1599,33,210,4,14,205
1740,33,214,4,15,205
2294,50,528,8,14,205
1854,33,528,8,14,205
1599,66,540,4,14,205
2890,66,720,16,15,205
1759,50,340,4,15,205
1408,33,340,4,14,205
1928,66,425,8,14,205
2295,33,720,16,15,205
1595,33,340,8,14,205
3790,66,1000,24,15,205
1299,33,340,4,14,205
2544,66,528,8,14,205
2140,50,528,8,15,205
2199,66,528,8,15,205
3099,66,1000,16,15,205
1590,33,214,4,14,205
3190,66,720,16,17,205
1890,33,528,8,14,205
3190,50,1000,24,15,205
1399,33,210,4,14,205
1888,66,340,8,15,205
1590,33,214,4,15,205
2693,50,528,8,14,205
1448,50,340,4,15,205
1195,25,214,4,14,205
2078,50,340,4,17,205
3394,50,1000,24,15,205
2199,66,730,8,15,205
1199,33,340,4,14,205
3454,66,1000,24,15,205
2318,66,528,8,17,205
1795,66,340,4,14,205
2599,66,527,16,15,205
2794,50,720,16,15,205
3349,100,728,8,14,205
1745,50,214,4,14,205
2390,66,528,8,15,205
1818,66,340,4,17,205
2049,66,420,8,15,205
3104,33,1000,24,15,205
2545,50,720,16,15,205
1249,25,100,4,14,205
1725,33,340,4,14,205
3928,100,728,8,15,205
2354,66,528,8,14,205
1995,66,214,4,14,205
2988,33,270,4,17,205
2895,100,528,16,14,205
2940,33,1000,24,15,205
1399,33,210,4,14,205
1595,50,340,4,14,205
2699,66,527,16,15,205
1994,50,214,4,14,205
2840,33,720,16,17,205
1488,66,340,4,15,205
2318,66,428,8,17,205
1840,50,214,4,15,205
1099,33,340,4,14,205
1238,33,250,2,15,205
3644,66,1000,24,15,205
3290,33,1000,24,15,205
1989,33,270,4,14,205
1499,33,210,4,14,205
1579,66,212,4,15,205
1475,33,200,4,14,205
1708,66,540,4,14,205
2845,33,1000,24,15,205
1744,33,214,4,14,205
1195,25,128,4,14,205
2540,33,720,16,15,205
1595,50,340,8,14,205
1149,33,250,2,14,205
2099,66,420,8,14,205
2943,66,720,16,15,205
2078,33,340,4,17,205
2534,66,730,8,17,205
1645,33,214,4,14,205
2090,33,1000,8,14,205
1395,25,340,8,14,205
2099,66,420,8,14,205
1618,33,340,4,17,205
2099,33,212,8,14,205
2044,33,528,8,14,205
4348,100,728,8,17,205
2004,33,528,8,14,205
1554,33,214,4,14,205
1945,66,340,4,14,205
3440,33,1000,24,15,205
1894,33,214,4,14,205
1359,33,340,4,14,205
2690,33,720,16,17,205
2040,33,528,8,15,205
3768,100,728,8,15,162
3244,33,1000,24,15,162
1899,66,420,8,14,162
1740,50,214,4,15,162
1590,33,214,4,14,162
2940,33,1000,24,15,162
3189,100,728,8,14,162
1899,66,425,8,14,162
2495,66,720,16,15,162
2295,33,720,16,15,162
2690,33,720,16,17,162
1945,33,528,8,14,162
1890,33,528,8,14,162
2845,100,528,16,14,162
2445,50,720,16,15,162
2340,33,1000,24,17,162
1819,33,270,4,14,162
2445,33,720,16,15,162
2840,33,720,16,17,162
2398,33,270,4,15,162
2699,66,527,16,17,162
2040,50,528,8,15,162
2240,33,1000,8,14,162
2499,66,527,16,15,162
2194,50,528,8,14,162
2643,66,720,16,15,162
2504,50,720,16,15,162
1999,66,540,8,15,162
2199,66,528,8,15,162
2554,66,720,16,15,162
1395,33,214,4,14,162
2240,50,1000,8,14,162
1554,33,214,4,14,162
1695,66,214,4,14,162
3143,50,1000,24,15,162
3244,50,1000,24,15,162
2694,50,720,16,15,162
2593,50,720,16,15,162
1740,33,214,4,14,162
2004,33,528,8,14,162
1590,33,214,4,15,162
1595,33,340,8,14,162
1099,33,340,4,14,162
2443,33,528,8,14,162
3090,33,1000,24,15,162
2904,33,1000,24,15,162
1595,50,340,8,14,162
1944,66,214,4,14,162
1995,66,420,8,15,162
2993,33,1000,24,15,162
2593,33,720,16,15,162
2049,66,420,8,15,162
1999,66,527,8,14,162
1349,33,270,4,14,162
2399,66,527,16,15,162
2593,50,528,8,14,162
1299,33,340,4,14,162
1799,66,420,8,14,162
2599,66,527,16,15,162
2845,33,1000,24,15,162
1999,66,420,8,14,162
4188,100,728,8,17,162
1499,50,545,4,15,162
3143,33,1000,24,15,162
3394,66,1000,24,15,162
1195,25,214,4,14,162
2004,50,528,8,14,162
1395,50,214,4,14,162
1495,33,214,4,14,162
1599,66,340,8,15,162
1549,33,210,4,15,162
1945,50,528,8,14,162
2040,33,528,8,15,162
3104,66,1000,24,15,162
2090,66,528,8,14,162
3193,66,1000,24,15,162
2054,66,528,8,14,162
2445,66,528,8,14,162
1704,50,214,4,14,162
2890,66,720,16,17,162
2199,66,730,8,15,162
2995,50,1000,24,15,162
1999,66,720,8,15,162
1795,33,528,8,14,162
3240,33,1000,24,17,162
1395,25,340,8,14,162
1945,50,528,8,14,162
1704,33,214,4,14,162
1445,66,214,4,14,162
2195,66,420,8,15,162
2244,66,528,8,14,162
3440,66,1000,24,17,162
2040,33,528,8,14,162
1999,66,420,8,14,162
2590,66,720,16,15,162
1949,66,420,8,15,162
1899,66,420,8,14,162
1599,33,540,4,14,162
2290,66,1000,8,14,162
2694,33,720,16,15,162
1199,33,428,4,15,162
3045,66,1000,24,15,162
1299,33,428,4,15,162
2744,66,720,16,15,162
1529,33,420,4,14,162
1799,66,545,8,15,162
2308,66,730,8,15,162
2643,66,528,8,14,162
1645,33,214,4,14,162
1499,33,340,4,15,162
1854,33,528,8,14,162
1408,33,340,4,14,162
2840,50,720,16,17,162
2995,33,1000,24,15,162
1744,33,214,4,14,162
1799,66,212,8,14,162
1740,33,214,4,15,162
2249,66,270,8,14,162
1299,33,210,4,14,162
1790,66,214,4,15,162
1199,33,210,4,14,162
1645,50,214,4,14,162
2593,33,528,8,14,162
1499,33,428,4,14,162
1740,50,214,4,14,162
2495,66,810,16,15,162
1995,66,528,8,14,162
2544,33,720,16,15,162
1899,66,527,8,14,162
1999,66,545,8,15,162
1890,33,528,8,15,162
2040,50,528,8,14,162
1708,66,540,4,14,162
1499,33,210,4,14,162
3094,33,1000,24,15,162
2044,33,528,8,14,162
1790,66,214,4,14,162
2145,66,420,8,15,162
1894,50,214,4,14,162
3054,50,1000,24,15,162
3054,33,1000,24,15,162
2899,66,1000,16,15,162
1995,66,528,8,14,162
3090,50,1000,24,15,162
2354,33,720,16,15,162
1894,33,214,4,14,162
2194,33,528,8,14,162
2390,33,720,16,15,162
1349,33,210,4,15,162
1399,33,210,4,14,162
2504,33,720,16,15,162
1645,66,340,8,14,162
2390,50,1000,24,17,162
2534,66,730,8,17,162
3140,66,1000,24,15,162
2090,33,1000,8,14,162
2443,33,720,16,15,162
2540,50,720,16,15,162
1754,66,214,4,14,162
2818,33,270,4,17,162
2540,33,720,16,15,162
2090,66,528,8,15,162
2940,33,1000,24,15,191
2304,33,720,16,15,191
2440,33,720,16,15,191
1769,66,540,8,14,191
2494,33,720,16,15,191
3043,66,1000,24,15,191
1195,33,214,4,14,191
1545,33,214,4,14,191
1840,33,528,8,15,191
1940,33,528,8,14,191
1299,33,428,4,15,191
1709,50,540,8,15,191
2340,33,720,16,15,191
2245,33,720,16,15,191
1299,33,340,4,14,191
1868,66,425,8,14,191
3094,33,1000,24,15,191
1859,66,540,8,15,191
1299,33,212,4,14,191
2399,66,730,16,15,191
1999,66,720,8,15,191
1669,66,425,8,14,191
1999,66,545,8,15,191
2598,66,730,16,15,191
1690,66,214,4,15,191
1990,66,528,8,14,191
2093,33,528,8,14,191
1940,33,528,8,15,191
1999,66,730,8,15,191
2334,66,730,8,17,191
2543,66,720,16,15,191
2790,66,720,16,17,191
1818,66,425,8,14,191
1599,66,340,8,15,191
3240,50,1000,24,17,191
2004,33,528,8,14,191
2140,33,1000,8,14,191
1739,33,212,4,17,191
1840,33,528,8,14,191
1199,33,210,4,14,191
2094,33,528,8,14,191
1548,33,424,4,14,191
1504,33,214,4,14,191
3149,100,728,8,14,191
1839,33,424,4,17,191
2940,50,1000,24,15,191
1845,50,528,8,14,191
1899,66,420,8,14,191
1445,33,214,4,14,191
2108,50,1000,8,15,191
1540,33,214,4,14,191
2644,66,720,16,15,191
1499,50,545,4,15,191
1999,100,420,8,14,191
1845,33,528,8,14,191
2994,33,1000,24,15,191
1389,33,212,4,15,191
1799,66,545,8,15,191
2118,66,730,8,15,191
1640,33,214,4,14,191
1973,33,528,8,14,191
1399,33,210,4,14,191
1895,66,528,8,14,191
1499,33,340,4,14,191
1759,66,425,8,15,191
1745,33,528,8,14,191
1788,66,425,4,14,191
2190,66,1000,8,14,191
2058,50,1000,8,15,191
2409,66,1000,8,17,191
1758,50,425,8,15,191
1918,66,540,8,14,191
1345,66,214,4,14,191
2740,50,720,16,17,191
2143,66,528,8,14,191
3240,33,1000,24,17,191
1968,66,540,8,14,191
1595,66,214,4,14,191
2493,50,720,16,15,191
2395,66,720,16,15,191
1694,33,214,4,14,191
2059,66,1000,8,15,191
2345,33,720,16,15,191
2539,100,270,4,14,191
3290,66,1000,24,17,191
1779,50,270,4,14,191
1589,66,425,4,14,191
1848,66,270,4,14,191
2093,50,528,8,14,191
1690,66,214,4,14,191
1858,50,540,8,15,191
2895,66,1000,24,15,191
2140,50,1000,8,14,191
1640,33,214,4,15,191
1929,66,212,4,17,191
1904,33,528,8,14,191
1844,66,214,4,14,191
1895,66,528,8,14,191
1819,33,270,4,14,191
1638,66,212,4,14,191
2199,66,528,8,15,191
1640,50,214,4,14,191
2393,33,720,16,15,191
1395,33,340,8,14,191
2054,66,528,8,14,191
3144,66,1000,24,15,191
2594,50,720,16,15,191
2249,66,270,8,14,191
1679,66,425,4,15,191
2345,66,528,8,15,191
1349,33,270,4,14,191
1199,33,428,4,15,191
2040,33,1000,8,14,191
2804,33,1000,24,15,191
1545,50,214,4,14,191
1579,66,212,4,15,191
1609,50,425,8,15,191
2893,33,1000,24,15,191
1295,50,214,4,14,191
2009,66,270,4,14,191
2845,50,1000,24,15,191
1495,33,340,8,14,191
2840,33,1000,24,15,191
1940,50,528,8,14,191
1418,33,340,4,14,191
1794,33,214,4,14,191
1499,33,428,4,14,191
2954,66,1000,24,15,191
1909,50,1000,8,15,191
2904,33,1000,24,15,191
2209,66,540,8,17,191
2594,33,720,16,15,191
1908,50,540,8,15,191
2198,100,420,8,14,191
2004,50,528,8,14,191
2898,100,730,16,15,191
3140,33,1000,24,17,191
1699,66,420,8,14,191
1640,50,214,4,15,191
1498,33,212,4,14,191
1898,66,420,8,14,191
2029,66,425,4,17,191
2168,66,1000,8,14,191
2118,66,1000,8,14,191
2194,50,528,8,14,191
1495,50,340,8,14,191
1738,66,425,4,14,191
2640,33,720,16,17,191
1448,33,212,4,14,191
1489,33,424,4,15,191
2404,50,720,16,15,191
3994,66,424,32,15,275
